data
;Price;Manufacturer;String Type;Number of Strings;Body Shape;Left-/Right-handed;Color;Finish;Top Wood;Back & Sides Wood;Body Bracing;Neck Wood;Neck Shape;Fingerboard Material;Number of Frets;Scale Length;Tuning Machines;Bridge Material;Nut/Saddle Material;Nut Width;Strings;Case Included;Body Depth;Body Style;Binding;Radius;Fingerboard Inlay;Overall Length;Body Length;Body Width;Electronics;Size;Top Material;Back & Sides Material;Neck Material;Tuners;Nut Material;Body Type;Body Material;Body Finish;Bridge/Tailpiece;Controls;Case/Gig Bag;Binding Material;Saddle Material;Upper Bout Width;Lower Bout Width;Waist Width;Accessories;Neck Joint;Middle Pickup;Bridge Pickup;Switching
358;399.99;Ibanez;Steel;6;AEG;Right-handed;Transparent Charcoal Burst;High Gloss Polyurethane;Flamed Maple;Sapele;;Nyatoh;Comfort Grip;Walnut;20;"24.9""";Chrome Die-cast;Walnut;Plastic/Plastic;"1.692""";Ibanez, .012-.053;;;;;"15.7""";White Dots;;;;Ibanez AEQ-TTS with tuner;;;;;;;;;;;;;;;;;;;;;;
359;399.99;Ibanez;Steel;6;AEG;Left-handed;Tiger Burst;High Gloss Polyurethane;Flamed Maple;Sapele;;Nyatoh;Comfort Grip;Walnut;20;"24.9""";Chrome Die-cast;Walnut;Plastic/Plastic;"1.692""";Ibanez, .012-.053;;;;;"15.7""";White Dots;;;;Ibanez AEQ-TTS preamp with tuner;;;;;;;;;;;;;;;;;;;;;;
360;399.99;Ibanez;Steel;6;AEWC;Right-handed;Amber Sunset Fade;Satin Polyurethane;Spruce;Sapele;;Nyatoh;AEWC;Laurel;20;"25""";Black Die-cast machine heads with Half-moon Knobs;Laurel;Plastic/Plastic;"1.693""";Ibanez, .012-.053;;"2.75""";;;"15.7""";Off-set White Dots;"40.15""";"19.29""";"14.96""";Ibanez AEQ20TF with Fishman Sonicore Pickup;;;;;;;;;;;;;;;;;;;;;;
361;419.00;Ovation;Steel;6;Mid-Depth Cutaway;Right-handed;Natural;;Solid Spruce;Lyrachord;Modified X;;;Rosewood;20;"25.25""";Chrome tuners;Walnut;;"1.6875""";D'Addario EXP16 (.012-.053) Phosphor Bronze;;;Single Cutaway;White fretboard binding;;Abalone dots;;;;OP-4BT preamp system;;;;;;;;;;;;;;;;;;;;;;
362;429.00;Guild;Steel;6;Dreadnoght;Right-handed;Natural;Satin Polyurethane;Solid Sitka Spruce;Mahogany;Scalloped X-bracing;Mahogany;Slim C;Pau Ferro;20;"25.5""";Guild Vintage-style Open Gear;Pau Ferro;Bone/Bone;"1.688""";D'Addario EXP16;;"4.75"" Lower, 3.75"" Upper";;ABS;"16""";Pearloid Dots;"42""";"20""";"16"" Lower Bout, 11.75"" Upper Bout";Guild/Fishman AP1 with Sonicore pickup;;;;;;;;;;;;;;;;;;;;;;
363;429.00;Epiphone;Steel;6;Parlor;Right-handed;Vintage Sunburst;Gloss polyurethane;Spruce;Mahogany;X bracing;Mahogany;SlimTaper D;Indian Laurel;19;"24.75""";Grover Rotomatics;Rosewood;Plastic;"1.68""";.012-.053;;"3.75""";No Cutaway;Binding on body;"12""";White dots;"40.5""";"19.375""";"15.5""";Fishman Sonicore Pickup/Preamp;;;;;;;;;;;;;;;;;;;;;;
364;429.00;Ovation;Steel;6;Mid-Depth Cutaway;Right-handed;Black;;Solid Spruce;Lyrachord;Modified X;;;Rosewood;20;"25.25""";Chrome tuners;Walnut;;"1.6875""";D'Addario EXP16 (.012-.053) Phosphor Bronze;;;Single Cutaway;White fretboard binding;;Abalone dots;;;;OP-4BT preamp system;;;;;;;;;;;;;;;;;;;;;;
365;429.00;Guild;Steel;6;Jumbo Junior;Right-handed;Natural;Satin Polyurethane;Solid Sitka Spruce;Mahogany;Scalloped X-bracing;Mahogany;Slim C;Pau Ferro;19;"23.75""";Guild Vintage-style Open Gear;Pau Ferro;Bone/Bone;"1.688""";D'Addario, .013-.056;;"4.1"" Lower, 3.3"" Upper";;White ABS;"12""";Mother-of-Pearl Dots;"37""";"17.25""";"14.5"" Lower Bout, 10.5"" Upper Bout";Guild/Fishman AP1 with Sonicore pickup;;;;;;;;;;;;;;;;;;;;;;
366;429.00;Guild;Steel;6;Orchestra;Right-handed;Natural;Satin Polyurethane;Solid Sitka Spruce;Mahogany;Scalloped X-bracing;Mahogany;Slim C;Pau Ferro;20;"25.5""";Guild Vintage-style Open Gear;Pau Ferro;Bone/Bone;"1.688""";D'Addario, .012-.053;;"4.1"" Lower, 3.3"" Upper";;White ABS;"16""";Pearloiid Dots;"41""";"19.5""";"15.5"" Lower Bout, 11.5"" Upper Bout";Guild/Fishman AP1 with Sonicore pickup;;;;;;;;;;;;;;;;;;;;;;
367;429.00;Ovation;Steel;6;Mid-Depth Cutaway;Right-handed;Ruby Red;;Solid Spruce;Lyrachord;Modified X;;;Rosewood;20;"25.25""";Chrome tuners;Walnut;;"1.6875""";D'Addario EXP16 (.012-.053) Phosphor Bronze;;;Single Cutaway;White fretboard binding;;Abalone dots;;;;OP-4BT preamp system;;;;;;;;;;;;;;;;;;;;;;
368;429.00;Guild;Steel;6;Concert;Right-handed;Natural;Satin Polyurethane;Solid Sitka Spruce;Mahogany;Scalloped X-bracing;Mahogany;Slim C;Pau Ferro;20;"24.75""";Guild Vintage-style Open Gear;Pau Ferro;Bone/Bone;"1.688""";D'Addario, .012-.053;;"4"" Lower, 3.25"" Upper";;White ABS;"16""";Pearloid Dots;"39.5""";"18""";"13.8"" Lower Bout, 10.25"" Upper Bout";Guild/Fishman AP1 with Sonicore pickukp;;;;;;;;;;;;;;;;;;;;;;
369;429.99;Fender;Steel;6;Redondo Dreadnought;Right-handed;Belmont Blue;Gloss Polyurethane;Solid Sitka Spruce;Mahogany;Scalloped X-bracing;Mahogany;Slim C;Walnut;20;"25.6""";Closed Gear Nickel;Walnut;NuBone/NuBone;"1.692""";Fender Dura-Tone, .012-.052;;;;Aged White;"15.75""";White Dots;;;;Fishman CD-1 Preamp with Tuner;;;;;;;;;;;;;;;;;;;;;;
370;429.99;Fender;Steel;6;Newporter;Right-handed;Candy Apple Red;Gloss Polyurethane;Solid Sitka Spruce;Mahogany;;Mahogany;Slim C;Walnut;20;"25.6""";Sealed Nickel;;Graph Tech NuBone;"1.692""";Fender, .012-.052;;;;;"15.75""";Dots;;;;Fishman electronics;;;;;;;;;;;;;;;;;;;;;;
371;429.99;Fender;Steel;6;Malibu;Right-handed;Arctic Gold;Gloss Polyurethane;Solid Sitka Spruce;Mahogany;Scalloped X-bracing;Mahogany;Slim C;Walnut;20;"24.1""";Closed Gear Nickel;Walnut;NuBone/NuBone;"1.692""";Fender Dura-Tone, .012-.052;;;;Aged White;"15.75""";White Dots;;;;Fishman CD-1 Preamp;;;;;;;;;;;;;;;;;;;;;;
372;429.99;Fender;Steel;6;Newporter;Right-handed;Campagne;Gloss Polyurethane;Solid Sitka Spruce;Mahogany;Scalloped X-bracing;Mahogany;Slim C;Walnut;20;"25.6""";Sealed Nickel;Walnut;NuBone nut;"1.692""";Fender, .012-.052;;;;Aged White;"15.75""";Dots;;;;Fishman electronics;;;;;;;;;;;;;;;;;;;;;;
373;429.99;Fender;Steel;6;Redondo Dreadnought;Right-handed;Jetty Black;Gloss Polyurethane;Solid Sitka Spruce;Mahogany;Scalloped X-bracing;Mahogany;Slim C;Walnut;20;"25.6""";Closed Gear Nickel;Walnut;NuBone/NuBone;"1.692""";Fender Dura-Tone, .012-.052;;;;Aged White;"15.75""";White Dots;;;;Fishman CD-1 Preamp with Tuner;;;;;;;;;;;;;;;;;;;;;;
374;429.99;Fender;Steel;6;Redondo Dreadnought;Right-handed;Sunburst;Gloss Polyurethane;Solid Sitka Spruce;Mahogany;Scalloped X-bracing;Mahogany;Slim C;Walnut;20;"25.6""";Closed Gear Nickel;Walnut;NuBone/NuBone;"1.692""";Fender Dura-Tone, .012-.052;;;;Aged White;"15.75""";White Dots;;;;Fishman CD-1 Preamp with Tuner;;;;;;;;;;;;;;;;;;;;;;
375;429.99;Fender;Steel;6;Newporter;Right-handed;Natural;Gloss Poly;Solid Sitka Spruce;Mahogany;Scalloped X-bracing;Mahogany;Slim C;Walnut;20;"25.6""";Sealed Nickel;Walnut;GraphTech NuBone;"1.69""";Fender Dura-Tone Coated 80/20 Bronze, .012-.052;;;;Aged White;"15.75""";White Dots;;;;Fishman CD-1 Pickup/Preamp System;;;;;;;;;;;;;;;;;;;;;;
376;429.99;Fender;Steel;6;Newporter;Right-handed;Sunburst;Gloss Poly;Solid Sitka Spruce;Mahogany;Scalloped X-bracing;Mahogany;Slim C;Walnut;20;"25.6""";Sealed Nickel;Walnut;GraphTech NuBone;"1.69""";Fender Dura-Tone Coated 80/20 Bronze, .012-.052;;;;Aged White;"15.75""";White Dots;;;;Fishman CD-1 Pickup/Preamp System;;;;;;;;;;;;;;;;;;;;;;
377;429.99;Fender;Steel;6;Malibu;Right-handed;Aqua Splash;Gloss Polyurethane;Solid Sitka Spruce;Mahogany;;Mahogany;Slim C;Walnut;20;"24.1""";Sealed Nickel;;NuBone nut;"1.692""";Fender, .012-.052;;;;Aged White;"15.75""";Dots;;;;Fishman electronics;;;;;;;;;;;;;;;;;;;;;;
378;429.99;Fender;Steel;6;Malibu;Right-handed;Natural;Gloss Poly;Solid Sitka Spruce;Mahogany;Scalloped X-bracing;Mahogany;Slim C;Walnut;20;"24.1""";Sealed Nickel;Walnut;GraphTech NuBone;"1.69""";Fender Dura-Tone Coated 80/20 Bronze, .012-.052;;;;Aged White;"15.75""";Dots;;;;Fishman CD-1 Preamp with Tuner;;;;;;;;;;;;;;;;;;;;;;
379;429.99;Fender;Steel;6;Malibu;Right-handed;Sunburst;Gloss Poly;Solid Sitka Spruce;Mahogany;Scalloped X;Mahogany;Slim C;Walnut;20;"24.1""";Sealed Nickel;Walnut;GraphTech NuBone;"1.69""";Fender Dura-Tone Coated 80/20 Bronze, .012-.052;;;;Aged White;"15.75""";Dots;;;;Fishman CD-1 Preamp with Tuner;;;;;;;;;;;;;;;;;;;;;;
380;429.99;Fender;Steel;6;Redondo;Right-handed;Natural;Gloss Poly;Solid Sitka Spruce;Mahogany;Scalloped X-bracing;Mahogany;Slim C;Walnut;20;"25.6""";Sealed Nickel;Walnut;GraphTech NuBone;"1.69""";Fender Dura-Tone Coated 80/20 Bronze, .012-.052;;;;Aged White;"15.75""";Dots;;;;Fishman CD-1 Preamp with Tuner;;;;;;;;;;;;;;;;;;;;;;
381;429.99;Fender;Steel;6;Concert;Right-handed;Natural;Satin;Solid Mahogany;Laminated Mahogany;Scalloped X-bracing;Maple;C;Walnut;19;"25.3""";Vintage-style with Aged White Plastic Buttons;Rosewood;Nubone/Nubone compensated;"1.692""";Fender, .012-.052;;;;Multiple;"11.81""";Hellcat;;"19.25""";"15.25"" Lower Bout, 11.75"" Upper Bout";Fishman Isys III;;;;;;;;;;;;;;;;;;;;;;
382;429.99;Fender;Steel;6;Newporter;Left-handed;Candy Apple Red;Gloss Polyurethane;Solid Sitka Spruce;Mahogany;;Mahogany;Slim C;Walnut;20;"25.6""";Sealed Nickel;Laurel;Graph Tech NuBone;"1.692""";Fender, .012-.052;;;;Aged White;"15.75""";Dots;;;;Fishman electronics;;;;;;;;;;;;;;;;;;;;;;
383;429.99;Traveler Guitar;Steel;6;Dreadnought;Right-handed;Natural;Satin;Solid Spruce;Mahogany;;Mahogany;C;Black Walnut;20, Jumbo;"25.5""";Streamline Antique Bronze;Walnut;Plastic/Plastic;"1.75""";D'Addario, .012-.053;Gig Bag;;;;"9.5""";Dots;;;;Custom Preamp with Built-in Tuner;;;;;;;;;;;;;;;;;;;;;;
384;429.99;Fender;Steel;6;Concert;Left-handed;Natural;Satin Polyurethane;Solid Mahogany;Laminated Mahogany;Fender Advanced Scalloped bracing;Maple;C;Walnut;19;"25.3""";Covered Chrome with White Plastic Buttons;Laminated Hardwood;NuBone/NuBone;"1.69""";Fender, .012-.052;;;;Multiple;"11.81""";Hellcat;;;;Fishman Isys III system with Active Preamp and Tuner;;;;;;;;;;;;;;;;;;;;;;
385;429.99;Fender;Steel;6;Redondo;Left-handed;Jetty Black;Gloss Polyurethane;Solid Sitka Spruce;Mahogany;Scalloped X-bracing;Mahogany;Slim C;Walnut;20;"25.6""";Sealed Nickel;Walnut;NuBone nut;"1.692""";Fender, .012-.052;;;;Aged White;"15.75""";Dots;;;;Fishman electronics;;;;;;;;;;;;;;;;;;;;;;
386;439.00;Ovation;Steel;6;Celebrity Standard Mid-Depth Cutaway;Left-handed;Black;Gloss;Solid Spruce;Composite Fiberglass;Ovation X-bracing;Mahogany;Soft V;Ovangkol;23, Nickel Silver;"25.3""";Ovation Die-cast;Ovangkol Ovation Standard;PPS/Composite;"1.692""";Adamas, .012-.053;;;;;"10""";Abalone Dots;;;;Ovation OP4CT Preamp;;;;;;;;;;;;;;;;;;;;;;
387;449.00;Epiphone;Steel;6;Dreadnought;Right-handed;Faded Cherry Sunburst;Gloss Polyurethane;Solid Spruce;Mahogany;X-Braced;Mahogany;Slim Taper D;Pau Ferro;20, Medium;"24.75""";Grover Rotomatics;Pau Ferro;Graph Tech NuBone;"1.693""";Gibson, .012-.053;;;No Cutaway;3-ply Ivory/Black;"12""";Pearloid Split Parallelograms;;;;Yes;;;;;;;;;;;;;;;;;;;;;;
388;449.00;Epiphone;Steel;6;Square Shoulder Dreadnought;Right-handed;Violin Burst;Gloss;Solid Spruce;Laminated Maple;;Hard Maple;SlimTaper D;Indian Laurel;20, Medium Jumbo;"25.5""";Grover Rotomatic, 14:1 ratio;Indian Laurel;GraphTech NuBone;"1.68""";Gibson Phosphor Bronze, .012-.053;;;No Cutaway;5-ply black/white top binding;"12""";Pearloid Parallelogram;;;;Fishman SoniTone;;;;;;;;;;;;;;;;;;;;;;
389;449.00;Epiphone;Steel;6;Square Shoulder Dreadnought;Right-handed;Transparent Ebony;Gloss;Solid Spruce;Mahogany;;Mahogany;Slim Taper D;Pau Ferro;20, Medium Jumbo;"24.72""";Grover Rotomatic, 18:1 ratio;Pau Ferro;Graph Tech NuBone;"1.692""";Gibson, .012-.053;;;;7-ply Ivory/Black;"12""";Pearloid Twin Parallelograms;;;;Fishman Sonitone;;;;;;;;;;;;;;;;;;;;;;
390;449.00;Epiphone;Steel;6;Square Shoulder Dreadnought;Right-handed;Trans Ebony;Gloss;Solid Spruce;Laminated Maple;;Hard Maple;SlimTaper D;Indian Laurel;20, Medium Jumbo;"25.5""";Grover Rotomatic, 14:1 ratio;Indian Laurel;GraphTech NuBone;"1.68""";Gibson Phosphor Bronze, .012-.053;;;No Cutaway;5-ply black/white top binding;"12""";Pearloid Parallelogram;;;;Fishman SoniTone;;;;;;;;;;;;;;;;;;;;;;
391;449.00;Washburn;Steel;6;Mini Jumbo;Right-handed;Natural;Gloss;Select spruce;Flamed Maple;Quartersawn X-scalloped Sitka Spruce;Maple;;Engineered Wood;20;"25.5""";Chrome tuners;Alternative;NuBone;"1.693""";D'Addario Light , .012-.053;;;Single Cutaway;;;Dots;;;;EQ4-T pickup system;;;;;;;;;;;;;;;;;;;;;;
392;449.00;Washburn;Nylon;6;Classical;Right-handed;Natural;Gloss;Solid Spruce;Mahogany;Quartersawn Sitka Spruce;Mahogany;;Engineered Wood;19;"25.5""";Classical Gold;Engineered Wood;Graphtech Nubone Nut;"2.04""";D'Addario EJ46 ProArte Hard Tension, .0285-.044;;;Single Cutaway;;;;;;;Fishman Classica II;;;;;;;;;;;;;;;;;;;;;;
393;449.00;Luna;Steel;6;Grand Concert;Right-handed;Natural;Satin;Zebrawood;Zebrawood;;Mahogany;C;Pau Ferro;20;"25.5""";Open Gear;Pau Ferro;Bone/Bone;"1.653""";D'Addario, .012-.053;;;;Multi-ply wood;"15""";Abalone High Tide;;;;Fishman Presys+;;;;;;;;;;;;;;;;;;;;;;
394;449.00;Taylor;Steel;6;Big Baby;Left-handed;Natural;Satin Varnish;Sitka Spruce;Walnut;X-bracing;Maple;Standard;Ebony;20;"25.5""";Die-cast Chrome;Ebony;Tusq/Micarta;"1.875""";Elixir Phosphor Bronze Lights, .012-.053;Gig Bag;;;;"15""";Acrylic Dots;;;;;;;;;;;;;;;;;;;;;;;;;;
395;449.99;Fender;Steel;6;Dreadnought;Right-handed;Natural;Gloss;Solid Spruce;Laminated Ovangkol;Quartersawn Scalloped X-bracing;Mahogany;Easy-to-Play shape with Rolled edges;Walnut;20, Vintage;"25.3""";Die-cast Chrome;Walnut;Graph Tech NuBone;"1.692""";Fender Dura-Tone, .012-.052;Hardshell Case;;;;"12""";Pearloid Dots;;;;Fishman CD-1 Preamp;;;;;;;;;;;;;;;;;;;;;;
396;449.99;Fender;Steel;6;1960's Concert;Right-handed;Black;Gloss;Solid Spruce;Mahogany;;Maple;;Walnut;19, Vintage-style;"25.3""";Vintage-style with Aged White Plastic buttons;Walnut;Graph Tech NuBone;1.692';Fender, .012-.052;;;;;"11.81""";Hellcats with Double Skull at 12th fret;;;;Fishman Isys III with Preamp and Tuner;;;;;;;;;;;;;;;;;;;;;;
397;449.99;Fender;Steel;6;Dreadnought;Right-handed;Sunburst;Gloss;Solid Spruce;Laminated Ovangkol;Quartersawn Scalloped X-bracing;Mahogany;Easy-to-Play shape with Rollled edges;Walnut;20, Vintage;"25.3""";Die-cast Chrome;Walnut;Graph Tech NuBone;"1.692""";Fender Dura-Tone, .012-.052;Hardshell Case;;;;"12""";Pearloid Dots;;;;Fishman CD-1 Preamp;;;;;;;;;;;;;;;;;;;;;;
398;449.99;Yamaha;Steel;6;CSF;Right-handed;Tobacco Brown Sunburst;Gloss;Solid Sitka Spruce;Laminate Mahogany;Scalloped X-bracing;Nato;;Rosewood;20;"23.5""";Die-cast Chrome;Rosewood;Urea Resin/Urea Resin;"1.692""";Elixir NANOWEB 80/20 Bronze Light, .012-.053;Hard Gig Bag;"4.13"" Lower, 3.34"" Upper";;Black, White;"16""";Dots;;"17.71""";;SRT Zero-Impact Piezo pickup;;;;;;;;;;;;;;;;;;;;;;
399;449.99;Yamaha;Steel;6;Dreadnought;Right-handed;Natural;Gloss;Solid Mahogany;Mahogany;X-bracing;Nato;Standard;Rosewood;20;"25.56""";Die-cast;Rosewood;Urea/Urea;"1.6875""";D'Addario, .012-.053;;;;Cream;"15.75""";Dots;;;;;;;;;;;;;;;;;;;;;;;;;;
400;449.99;Yamaha;Steel;6;CSF;Right-handed;Vintage Natural;Gloss;Solid Sitka Spruce;Laminate Mahogany;Scalloped X-bracing;Nato;;Rosewood;20;"23.5""";Die-cast Chrome;Rosewood;Urea Resin/Urea Resin;"1.692""";Elixir NANOWEB 80/20 Bronze Light, .012-.053;Hard Gig Bag;"4.13"" Lower, 3.34"" Upper";;Black, White;"16""";Dots;;"17.71""";;SRT Zero-Impact Piezo pickup;;;;;;;;;;;;;;;;;;;;;;
401;449.99;Takamine;Nylon;6;Classical;Right-handed;Natural;Gloss;Solid spruce;Mahogany;Classical Fan;Mahogany;;Laurel;19;"25.6""";Chrome Classical with White Pearl Buttons;Laurel with Compensated Saddle;Synthetic Bone;"2""";Nylon;;;Single Cutaway;;;;;;;Takamine TP-4T Preamp with 3-band EQ and Built-in Tuner;;;;;;;;;;;;;;;;;;;;;;
402;449.99;Traveler Guitar;Steel;6;Travel;Right-handed;Natural;Satin;Spruce;Mahogany;;Mahogany;;Striped Ebony;19, Medium;"23.25""";Chrome Die-cast with Black buttons;Ebony;Bone/Bone;"1.66""";D'Addario EXP-16;Gig Bag;;;Striped Ebony;"12""";;;;;Custom Preamp with Tuner;;;;;;;;;;;;;;;;;;;;;;
403;449.99;Yamaha;Steel;6;Concert;Right-handed;Natural;Gloss;Solid Spruce;Mahogany;Scalloped;Nato;Thin;Rosewood;20;"25""";Die-cast Chrome;Rosewood;Urea/Urea;"1.6875""";D'Addario, .012-.053;;;Single Cutaway;Cream;"15.75""";Dots;;;;Yamaha System-66;;;;;;;;;;;;;;;;;;;;;;
404;449.99;Yamaha;Steel;6;Dreadnought;Right-handed;Natural;Gloss;Solid Spruce;Mahogany;Scalloped;Nato;Thin;Rosewood;20;"25.5""";Chrome Die-cast;Rosewood;Urea/Urea;"1.6875""";D'Addario, .012-.053;;;Single Cutaway;Cream;"15.75""";Dots;;;;Yamaha System-66;;;;;;;;;;;;;;;;;;;;;;
405;449.99;Fender;Steel;6;Auditorium Cutaway;Right-handed;3-tone Tea Burst;Gloss Polyurethane;Laminated Flamed Maple;Laminated Lacewood;;Nato;C;Indian Laurel;20;"25.3""";Open Gear;Indian Laurel;Graph Tech Tusq;"1.692""";Fender, .012-.052;;;;Tortoiseshell;;Pearloid Keystones;;;;Fishman Electronics;;;;;;;;;;;;;;;;;;;;;;
406;449.99;Ibanez;Steel;6;Grand Concert;Right-handed;Natural;Open Pore;Solid Okoume;Okoume;;Nyatoh;AC;Ovangkol;20;"25""";Chrome die-cast tuners;Thermo-aged Ovangkol;Bone/Compensated Bone;"1.771""";D'Addario EXP11;;;;;"15.75""";Dots;;;;AEQ-SP2 Preamp with Tuner, Fishman Sonicore pickup;;;;;;;;;;;;;;;;;;;;;;
407;459.00;Ovation;Steel;6;Celebrity Standard Mid-Depth Cutaway;Left-handed;Natural;Gloss;Solid Spruce;Composite Fiberglass;Ovation X-bracing;Mahogany;Soft V;Ovangkol;23, Nickel Silver;"25.3""";Ovation Die-cast;Ovangkol Ovation Standard;PPS/Composite;"1.6875""";Adamas, .012-.053;;;;;"10""";Abalone Dots;;;;Ovation OP4CT Preamp;;;;;;;;;;;;;;;;;;;;;;
408;459.00;Washburn;Steel;6;Heritage F11S;Right-handed;Natural;Gloss;Solid Western Red Cedar;Mahogany;Cathedral Peaked Scalloped X-bracing;Mahogany;;Ovangkol;20;"25.3""";Chrome Die-cast;Ovangkol;NuBone/NuBone;"1.6875""";D'Addario, .012-.053;;;;;;Dots;;;;;;;;;;;;;;;;;;;;;;;;;;
409;459.99;Yamaha;Nylon;6;NTX1 Classical;Right-handed;Natural;Gloss;Spruce;Nato;NX Bracing;Nato;Modern;Walnut;22;"25.5""";Chrome with Matte Black Shafts;Ebony/Walnut;Urea/Urea;"1.875""";Yamaha S10 Mediums;;;;Black/White;"23.625""";;;;;Yamaha Preamp EQ with Tuner;;;;;;;;;;;;;;;;;;;;;;
410;459.99;Yamaha;Nylon;6;NTX1 Classical;Right-handed;Brown Sunburst;Gloss;Spruce;Nato;NX Bracing;Nato;Modern;Walnut;22;"25.5""";Chrome wiith Matte Black Shafts;Ebony/Walnut;Urea/Urea;"1.875""";Yamaha S10 Mediums;;;;Black/White;"23.625""";;;;;Yamaha Preamp EQ with Tuner;;;;;;;;;;;;;;;;;;;;;;
411;459.99;Yamaha;Nylon;6;Classical;Right-handed;Natural;Gloss;Solid Western Red Cedar;Select Hardwood;NX Bracing;Nato;Modern;Walnut;19;"25.5""";Chrome with Matte Black Shafts;Ebony/Walnut;Urea/Urea;"2.06""";Yamaha S10 Mediums;;;;Black/White;Flat;;;;;Atmosfeel Pickup/Preamp;;;;;;;;;;;;;;;;;;;;;;
412;459.99;Yamaha;Nylon;6;NTX1 Classical;Right-handed;Black;Gloss;Solid Sitka Spruce;Nato;NX-bracing;Nato;;Walnut;22;"25.5""";Chrome withh Matte Black Shaft;Ebony/Walnut;Urea/Urea;"1.875""";Yamaha S10 Mediums;;;;Black/White;"23.625""";;;;;Yamaha Preamp EQ with Tuner;;;;;;;;;;;;;;;;;;;;;;
413;469.00;Ovation;Nylon;6;Celebrity Standard Mid-Depth Classical;Right-handed;Black;Gloss;Solid Cedar;Composite Fiberglass;Ovation X-bracing;Mahogany;C;Ovangkol;23, Nickel Silver;"25.6""";Open Gear Side Mount;Ovangkol Classic Nylon;;"1.875""";D'Addario Hard Tension, .010-.046;;;;;"15.75""";;;;;Ovation OP4CT Preamp;;;;;;;;;;;;;;;;;;;;;;
414;469.00;Ovation;Nylon;6;Celebrity Standard Mid-Depth Classical;Right-handed;Natural;Gloss;Solid Cedar;Composite Fiberglass;Ovation X-bracing;Mahogany;C;Ovangkol;23, Nickel Silver;"25.6""";Open Gear Side Mount;Ovangkol Ovation Classic;;"1.6875""";Adamas, .012-.053;;;;;"15.75""";;;;;OP-4CT Preamp;;;;;;;;;;;;;;;;;;;;;;
415;469.00;Washburn;Steel;6;Dreadnought;Right-handed;Natural;Gloss;Select Spruce;Flamed Maple;Quartersawn Scalloped;Mahogany;;Engineered Wood;20;"25.5""";Chrome Die-cast with Black buttons;;ABS/ABS;"1.6875""";D'Addario, .012-.053;;;;;;Dots;;;;Barcus-Berry LX4;;;;;;;;;;;;;;;;;;;;;;
416;479.00;Taylor;Steel;6;3/4 Dreadnought;Right-handed;Natural;Varnish;Mahogany;Layered Sapele;X;Tropical American Mahogany;;Ebony;19;"22.75""";Enclosed, Die-Cast Chrome Plated;Ebony;Tusq Nut/Micarta Saddle;"1.6875""";Elixir Light Gauge Strings with NANOWEB Coating;Gig Bag;"3.37""";No Cutaway;;;Pearloid Dots;"33.7""";"15.75""";"12.5""";Expression System Baby;;;;;;;;;;;;;;;;;;;;;;
417;479.00;Taylor;Steel;6;3/4 Dreadnought;Right-handed;Natural;Varnish;Sitka Spruce;Walnut;X-bracing;Troopical Mahogany;;Ebony;19;"22.75""";Die-cast Chrome;Ebony;Tusq/Tusq;"1.6875""";Elixir Phosphor Bronze Lights;Gig Bag;;;;;Dots;;;;ES-B;;;;;;;;;;;;;;;;;;;;;;
418;479.00;Guild;Steel;6;Dreadnought;Right-handed;Natural;Satin Polyurethane;Solid Sitka Spruce;Flamed Mahogany;Scalloped X-bracing;Mahogany;Slim C;Pau Ferro;20;"25.5""";Guild Vintage-style Open Gear;Pau Ferro;Bone/Bone;"1.688""";D'Addario EXP16, .012-.053;;"4.75"" Lower, 3.75"" Upper";;ABS;"16""";Pearloid Dots;"42""";"20""";"15.75"" Lower Bout, 11.6"" Upper Bout";Guild/Fishman AP1 with Sonicore pickup;;;;;;;;;;;;;;;;;;;;;;
419;479.00;Cordoba;Nylon;6;Classical;Right-handed;Natural;Gloss Polyurethane;Solid Spruce;Mahogany;Fan;Mahogany;C;Pau Ferro;19;"25.5""";Cordoba Gold with Pearl buttons;Pau Ferro;Bone/Bone;"2""";Savarez Cristal Corum High Tension 500CJ;;"4"" (lower), 3.7"" (upper)";Single Cutaway;Composite;;;"38.75""";"19.25""";"14.6"" (lower bout), 11.5"" (upper bout)";Fishman Isys;;;;;;;;;;;;;;;;;;;;;;
420;479.00;Taylor;Steel;6;3/4 Dreadnought;Right-handed;Natural;Varnish;Sitka Spruce;Layered Sapele;X Brace;Tropical American Mahogany;;Ebony;19;"22.75""";Enclosed, Die-Cast Chrome Plated;Ebony;Tusq Nut/Micarta Saddle;"1.6875""";Elixir NANOWEB Light Gauge (.012-.053);Gig Bag;"3.375""";No Cutaway;;;Dots;"33.75""";"15.75""";"12.5""";Expression System Baby;;;;;;;;;;;;;;;;;;;;;;
421;479.00;Guild;Steel;6;Orchestra;Right-handed;Natural;Satin Polyurethane;Solid Sitka Spruce;Mahogany;Scalloped X-bracing;Mahogany;Slim C;Pau Ferro;20;"25.5""";Guild Vintage-style Open Gear;Pau Ferro;Bone/Bone;"1.688""";D'Addario, .012-.053;;"4.1"" Lower, 3.3"" Upper";;White ABS;"16""";Pearloid Dots;"41""";"19.5""";"15.5"" Lower Bout, 11.5"" Upper Bout";Guild/Fishman AP1 with Sonicore pickup;;;;;;;;;;;;;;;;;;;;;;
